Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions
2024-09-14,IN,AdConnect,googleadwords_int,Performance_Social_Hindi_Sales_Q3_Nov'22,2375.0,91,re-attribution,0.03831578947368421,2298
2024-04-11,DE,AdConnect,facebook_int,SB_Search_English_New_Installs_Mar'23,4170.0,305,sign_up,0.07314148681055156,4060
2024-08-29,IN,,direct,Performance_Display_Broad_Sales_Q3_Aug'24,1367.0,24,re-engagement,0.01755669348939283,1060
2025-07-18,US,,email_blast,Performance_Video_English_KYC_Completed_Mar'22,7165.0,214,purchase,0.029867411025819957,6560
2025-04-23,IN,AdConnect,facebook_int,Brand_UAC_Geo_Targeted_Sales_Q3_Jan'24,,325,sign_up,,7943
2025-04-08,IN,,organic,Retargeting_UAC_Broad_Sales_Q3_May'22,996.0,33,re-attribution,0.03313253012048193,820
2024-05-11,IN,,googleadwords_int,Performance_UAC_Lookalike_New_Installs_Aug'23,4176.0,233,install,0.05579501915708812,3330
2024-08-24,GB,,tiktok_int,SB_Search_Broad_Awareness_Push_Jun'24,4797.0,145,purchase,0.03022722534917657,4442
2025-06-29,GB,AdConnect,email_blast,Brand_Display_Hindi_New_Installs_Aug'24,4354.0,252,purchase,0.05787781350482315,3905
2024-10-04,IN,GrowthMasters,organic,Retargeting_UAC_Geo_Targeted_KYC_Completed_Sep'22,5061.0,233,sign_up,0.04603833234538629,4479
2024-01-09,GB,,tiktok_int,Performance_UAC_Broad_Sales_Q3_Jul'22,7402.0,90,re-engagement,0.012158875979465009,5857
2025-05-31,US,,email_blast,Brand_Video_Hindi_New_Installs_Dec'23,426.0,17,sign_up,0.03990610328638498,392
2024-05-20,JP,AdConnect,affiliate_network,Performance_Video_Hindi_Awareness_Push_Oct'22,1952.0,11,install,0.0056352459016393444,1795
2024-03-04,US,,facebook_int,Retargeting_Video_Broad_New_Installs_Aug'23,,358,re-attribution,,6334
2024-09-15,IN,,organic,SB_Search_Hindi_KYC_Completed_Dec'22,794.0,47,re-engagement,0.05919395465994962,757
2025-06-22,GB,,facebook_int,SB_Video_Lookalike_Sales_Q3_Oct'23,,68,sign_up,,3275
2025-07-15,CA,DigitalLeap,googleadwords_int,SB_Social_English_Awareness_Push_Mar'23,5803.0,188,re-engagement,0.03239703601585387,4597
2025-03-13,AU,,direct,Performance_UAC_English_New_Installs_Jan'22,,16,purchase,,6723
2024-11-07,JP,,facebook_int,Brand_UAC_Lookalike_Sales_Q3_Mar'22,409.0,31,re-engagement,0.07579462102689487,388
2024-11-20,JP,,email_blast,SB_Search_English_Sales_Q3_Feb'24,4127.0,103,purchase,0.024957596316937242,3301
2024-12-29,IN,,email_blast,Brand_UAC_Geo_Targeted_Awareness_Push_Aug'24,3378.0,144,re-engagement,0.04262877442273535,3183
2024-02-19,US,,direct,Performance_Search_Lookalike_KYC_Completed_May'22,6623.0,327,sign_up,0.049373395742110825,5495
2024-08-19,JP,,organic,Brand_Display_Hindi_New_Installs_Oct'23,7091.0,168,re-engagement,0.023692003948667325,5522
2025-02-05,US,,direct,Performance_Display_Geo_Targeted_Awareness_Push_Jan'23,1662.0,129,re-attribution,0.0776173285198556,1616
2025-01-09,IN,DigitalLeap,snapchat_int,Retargeting_UAC_Broad_Awareness_Push_Jul'23,2555.0,200,sign_up,0.07827788649706457,2508
2025-01-05,IN,,email_blast,Brand_UAC_Lookalike_New_Installs_Nov'23,1395.0,16,re-engagement,0.011469534050179211,1222
2025-08-09,AU,,email_blast,Brand_Search_Geo_Targeted_Awareness_Push_Jan'23,7275.0,44,install,0.006048109965635739,5609
2025-01-16,IN,,snapchat_int,Retargeting_Display_Geo_Targeted_Awareness_Push_Aug'23,9399.0,118,purchase,0.012554527077348655,7644
2023-12-19,IN,,affiliate_network,Brand_Search_English_New_Installs_Mar'24,9273.0,13,re-engagement,0.0014019195513857437,7776
2024-03-25,IN,,direct,SB_Search_Broad_New_Installs_Jun'22,,118,sign_up,,6714
2025-02-19,DE,,affiliate_network,Performance_Search_English_New_Installs_Nov'24,,23,purchase,,529
2024-05-15,DE,,affiliate_network,Retargeting_Social_Broad_KYC_Completed_Mar'24,4697.0,245,re-engagement,0.05216095380029806,3968
2024-05-02,IN,,organic,Brand_Search_Hindi_Sales_Q3_Nov'23,5254.0,207,re-engagement,0.039398553483060525,4900
2024-05-28,IN,MarketPro,googleadwords_int,SB_Display_English_Awareness_Push_Nov'23,4326.0,182,re-engagement,0.042071197411003236,4201
2025-04-06,DE,,direct,Performance_Display_Geo_Targeted_New_Installs_May'24,8751.0,407,sign_up,0.04650897040338247,7675
2024-11-05,IN,,affiliate_network,Retargeting_Search_Lookalike_Awareness_Push_May'24,1663.0,41,re-engagement,0.02465423932651834,1636
2024-10-17,IN,,email_blast,Performance_Video_Broad_KYC_Completed_Aug'24,886.0,46,purchase,0.05191873589164785,837
2023-12-04,IN,,affiliate_network,Brand_Search_Lookalike_Awareness_Push_Oct'22,,251,sign_up,,5519
2023-11-15,IN,,email_blast,Performance_Video_Hindi_KYC_Completed_Apr'23,,1,re-attribution,,229
2024-01-15,GB,,snapchat_int,SB_Video_Geo_Targeted_Sales_Q3_Feb'22,5346.0,13,sign_up,0.0024317246539468764,5023
2024-09-08,IN,,organic,SB_UAC_Lookalike_Sales_Q3_Jan'23,2185.0,127,re-engagement,0.058123569794050346,1713
2024-04-16,IN,,direct,Retargeting_Search_Lookalike_Awareness_Push_Nov'23,413.0,1,install,0.002421307506053269,344
2024-01-12,IN,,facebook_int,Performance_Social_Geo_Targeted_KYC_Completed_May'22,,311,purchase,,5879
2024-09-05,IN,,tiktok_int,Retargeting_Social_Geo_Targeted_Sales_Q3_Jun'23,6140.0,35,purchase,0.005700325732899023,5384
2024-11-14,BR,,googleadwords_int,Performance_Video_Broad_KYC_Completed_Jul'24,6483.0,306,purchase,0.047200370198981954,5230
2025-01-14,GB,,email_blast,SB_Display_Lookalike_Awareness_Push_Apr'22,2779.0,60,re-attribution,0.021590500179920834,2435
2025-05-03,DE,MarketPro,organic,Performance_UAC_Geo_Targeted_Awareness_Push_May'22,6616.0,32,re-engagement,0.0048367593712212815,5445
2024-03-15,IN,,direct,SB_Search_Broad_KYC_Completed_Dec'24,,211,re-engagement,,2638
2024-09-07,GB,DigitalLeap,facebook_int,Brand_UAC_Lookalike_Awareness_Push_May'24,7548.0,382,re-attribution,0.05060943296237414,6676
2024-11-02,US,,affiliate_network,Performance_Social_Hindi_Awareness_Push_Jun'23,7169.0,311,re-engagement,0.04338122471753383,5656
2024-03-26,IN,,email_blast,Retargeting_Social_Geo_Targeted_New_Installs_Oct'22,5820.0,332,re-engagement,0.0570446735395189,5781
2024-07-23,IN,MarketPro,snapchat_int,Brand_Display_English_KYC_Completed_Sep'22,6719.0,413,re-attribution,0.06146748027980354,6340
2024-08-24,AU,,snapchat_int,Performance_UAC_English_New_Installs_Aug'22,9237.0,449,re-engagement,0.04860885568907654,7349
2024-09-01,IN,,tiktok_int,Brand_Video_Geo_Targeted_New_Installs_Jun'24,437.0,21,re-attribution,0.04805491990846682,423
2025-01-14,CA,,direct,SB_Social_English_New_Installs_Sep'24,8083.0,158,sign_up,0.019547197822590623,7787
2024-01-23,IN,DigitalLeap,facebook_int,SB_Search_Hindi_Awareness_Push_Oct'24,,4,purchase,,118
2024-11-15,AU,,direct,Brand_Social_Broad_Sales_Q3_Aug'24,5523.0,255,sign_up,0.04617055947854427,4703
2024-03-07,CA,,googleadwords_int,Performance_Video_Geo_Targeted_New_Installs_Feb'23,5989.0,79,sign_up,0.01319084989146769,4861
2025-04-18,DE,,snapchat_int,Performance_Search_Hindi_New_Installs_May'24,8254.0,20,sign_up,0.00242306760358614,7436
2025-10-03,IN,,snapchat_int,Brand_Display_Geo_Targeted_KYC_Completed_Jul'24,6432.0,24,purchase,0.0037313432835820895,5972
2024-04-30,IN,,googleadwords_int,Brand_Social_Broad_New_Installs_Mar'23,416.0,25,purchase,0.06009615384615385,363
2025-09-17,IN,,googleadwords_int,Brand_Social_Broad_New_Installs_Dec'23,2420.0,43,sign_up,0.017768595041322315,2160
2024-07-30,IN,MarketPro,direct,Performance_Video_Hindi_Awareness_Push_May'23,7708.0,272,install,0.03528801245459263,7331
2025-02-03,AU,GrowthMasters,snapchat_int,SB_Social_Broad_Sales_Q3_Dec'24,5934.0,283,purchase,0.047691270643747896,5379
2025-06-15,US,,direct,Retargeting_Video_Lookalike_Awareness_Push_Jan'23,,94,re-attribution,,5905
2025-09-08,IN,,email_blast,Retargeting_Social_Broad_Sales_Q3_Jan'24,189.0,11,purchase,0.0582010582010582,181
2024-07-04,US,AdConnect,affiliate_network,Performance_UAC_Broad_KYC_Completed_Feb'24,3861.0,264,install,0.06837606837606838,3713
2025-02-11,JP,,facebook_int,Retargeting_Display_Hindi_New_Installs_Jan'24,4326.0,247,purchase,0.057096625057790104,3689
2024-09-28,BR,MarketPro,tiktok_int,Performance_Social_Broad_Awareness_Push_May'24,8416.0,102,re-engagement,0.01211977186311787,7054
2024-08-28,DE,,tiktok_int,Brand_Social_English_Sales_Q3_Jul'22,3964.0,163,re-engagement,0.041120080726538846,3681
2024-01-30,IN,,organic,Brand_Display_Hindi_Awareness_Push_Apr'23,,68,purchase,,2036
2024-03-18,IN,,direct,Performance_Display_English_New_Installs_Jan'23,3310.0,48,re-attribution,0.014501510574018127,3294
2025-01-14,IN,,facebook_int,Performance_UAC_English_Sales_Q3_Aug'24,,591,re-attribution,,7882
2024-04-22,AU,,googleadwords_int,Retargeting_Search_Broad_Awareness_Push_Nov'22,4100.0,19,re-engagement,0.004634146341463414,3908
2024-07-14,IN,,direct,Performance_UAC_English_New_Installs_Feb'22,3238.0,21,sign_up,0.006485484867201977,2636
2025-04-07,US,DigitalLeap,organic,Retargeting_Video_Geo_Targeted_KYC_Completed_May'23,1974.0,45,install,0.022796352583586626,1589
2024-08-29,IN,,affiliate_network,Retargeting_Display_Hindi_New_Installs_Apr'24,,41,purchase,,558
2024-10-16,US,AdConnect,tiktok_int,Retargeting_Search_Broad_Awareness_Push_Aug'22,4271.0,301,purchase,0.07047529852493561,4159
2023-12-25,US,,snapchat_int,SB_Video_Hindi_Sales_Q3_Oct'24,5319.0,337,purchase,0.0633577740176725,4532
2024-07-26,IN,,organic,SB_Display_Hindi_KYC_Completed_Jul'22,,67,re-attribution,,2278
2025-06-21,IN,,googleadwords_int,SB_Social_Hindi_KYC_Completed_Oct'24,3121.0,172,install,0.05511054149311118,2978
2024-05-25,IN,,affiliate_network,SB_Search_Hindi_New_Installs_Mar'23,4417.0,9,purchase,0.0020375820692777906,3819
2023-10-28,JP,,snapchat_int,SB_Social_Lookalike_Awareness_Push_Mar'23,773.0,54,re-attribution,0.06985769728331177,701
2024-01-24,IN,,facebook_int,SB_Search_English_KYC_Completed_Dec'23,9354.0,59,re-engagement,0.006307462048321574,7900
2025-06-14,IN,,tiktok_int,SB_Display_Lookalike_New_Installs_May'23,8794.0,60,purchase,0.006822833750284285,7090
2025-01-12,IN,,organic,Performance_Search_Lookalike_Awareness_Push_Jan'24,5967.0,263,purchase,0.0440757499581029,4633
2024-12-04,BR,,affiliate_network,Brand_Search_Lookalike_Awareness_Push_Jan'22,5288.0,24,purchase,0.0045385779122541605,4754
2025-02-17,US,,direct,Retargeting_Display_Geo_Targeted_Sales_Q3_Apr'22,6525.0,171,sign_up,0.02620689655172414,6234
2023-11-03,US,,googleadwords_int,Brand_UAC_Hindi_KYC_Completed_Feb'24,6925.0,442,sign_up,0.06382671480144404,6771
2024-08-22,IN,GrowthMasters,facebook_int,SB_Video_Broad_Awareness_Push_Apr'23,,44,sign_up,,624
2025-02-03,GB,DigitalLeap,googleadwords_int,Performance_Search_Geo_Targeted_New_Installs_Jun'24,3191.0,130,re-attribution,0.040739580068943904,2842
2025-08-22,GB,,affiliate_network,SB_UAC_Lookalike_Awareness_Push_Jun'22,5666.0,275,sign_up,0.048535121779032825,5212
2024-02-27,IN,,snapchat_int,Retargeting_Display_Lookalike_KYC_Completed_Apr'24,6106.0,255,install,0.0417622011136587,5968
2024-11-08,BR,,facebook_int,Brand_Video_Hindi_Awareness_Push_Oct'22,1941.0,97,install,0.04997424008243174,1584
2025-01-14,IN,,facebook_int,Performance_Social_Broad_New_Installs_Nov'23,3601.0,116,install,0.03221327409053041,3189
2024-01-18,GB,DigitalLeap,tiktok_int,Retargeting_Search_Lookalike_Sales_Q3_Jul'24,7436.0,240,install,0.0322754168908015,6760
2024-09-05,BR,,tiktok_int,Retargeting_Video_Lookalike_Sales_Q3_Nov'23,6078.0,28,sign_up,0.004606778545574202,5080
2025-06-18,IN,DigitalLeap,facebook_int,SB_Search_English_New_Installs_Dec'24,1058.0,25,sign_up,0.023629489603024575,889
2025-09-25,CA,AdConnect,snapchat_int,SB_UAC_Geo_Targeted_KYC_Completed_Feb'22,,32,install,,2431
2025-02-04,IN,,organic,Retargeting_Display_Broad_Awareness_Push_Oct'22,4346.0,97,re-attribution,0.0223193741371376,3614
2025-09-16,DE,,tiktok_int,Retargeting_UAC_Broad_KYC_Completed_Jun'24,5424.0,69,re-engagement,0.012721238938053098,4200
2024-03-16,IN,,email_blast,Retargeting_Search_Geo_Targeted_New_Installs_Aug'22,2535.0,39,re-engagement,0.015384615384615385,2346
2024-10-12,AU,,snapchat_int,Retargeting_Social_Broad_New_Installs_Aug'23,5930.0,118,sign_up,0.019898819561551432,5092
2023-11-10,GB,DigitalLeap,organic,Performance_UAC_Lookalike_KYC_Completed_Jan'23,8537.0,445,re-engagement,0.05212603959236266,7842
2025-07-05,IN,,snapchat_int,Performance_Search_Broad_KYC_Completed_Jul'24,3632.0,112,re-attribution,0.030837004405286344,2879
2024-08-22,CA,AdConnect,direct,Retargeting_UAC_Broad_KYC_Completed_Jan'23,886.0,55,purchase,0.062076749435665914,721
2023-12-22,CA,AdConnect,affiliate_network,Brand_Search_Broad_Sales_Q3_Nov'23,,22,sign_up,,6572
2025-07-16,AU,,email_blast,Brand_UAC_Geo_Targeted_Awareness_Push_May'22,,258,re-engagement,,4924
2025-10-11,GB,AdConnect,snapchat_int,Brand_UAC_Hindi_New_Installs_May'22,509.0,31,purchase,0.060903732809430254,460
2023-11-07,IN,,facebook_int,SB_Display_Lookalike_Awareness_Push_Dec'23,,541,re-attribution,,7177
2024-09-11,IN,,facebook_int,Brand_Social_Geo_Targeted_KYC_Completed_Sep'24,5519.0,348,install,0.06305490125022649,4366
2024-04-15,IN,AdConnect,snapchat_int,Performance_Video_Broad_KYC_Completed_Sep'24,1846.0,43,re-engagement,0.023293607800650054,1838
2024-02-14,IN,,tiktok_int,Performance_Search_Geo_Targeted_Sales_Q3_May'24,777.0,32,purchase,0.04118404118404118,615
2023-11-17,IN,,snapchat_int,SB_Search_Hindi_New_Installs_Dec'22,2777.0,131,re-attribution,0.04717320849837955,2452
2024-12-23,IN,,email_blast,Brand_Search_Hindi_Awareness_Push_Oct'24,7322.0,40,re-attribution,0.005462988254575253,5833
2025-05-07,GB,,tiktok_int,Brand_Video_Lookalike_KYC_Completed_Nov'22,3119.0,10,purchase,0.0032061558191728116,2844
2025-01-13,IN,,googleadwords_int,Retargeting_Social_English_New_Installs_May'22,5338.0,290,purchase,0.05432746346946422,4767
2025-06-23,US,,email_blast,Retargeting_Video_Hindi_KYC_Completed_May'22,,383,re-attribution,,6884
2025-08-12,JP,,googleadwords_int,Performance_Social_English_KYC_Completed_Oct'22,,27,install,,909
2024-12-18,DE,,tiktok_int,Performance_Social_Hindi_New_Installs_Apr'23,9484.0,568,install,0.059890341628005064,7752
2024-03-25,CA,,googleadwords_int,Performance_Search_English_New_Installs_Jun'24,,271,install,,5891
2024-12-02,IN,,snapchat_int,SB_Video_English_Awareness_Push_Mar'22,8433.0,57,re-attribution,0.006759160441124155,7185
2024-05-23,US,,facebook_int,Retargeting_Social_Geo_Targeted_New_Installs_Aug'23,,190,sign_up,,6670
2023-10-25,CA,,affiliate_network,SB_UAC_Lookalike_Awareness_Push_Dec'22,7471.0,108,re-engagement,0.014455896131709276,6146
2024-10-16,US,,googleadwords_int,SB_Display_Lookalike_Awareness_Push_Jan'24,6369.0,88,re-engagement,0.013816925734024179,5209
2024-11-12,BR,,direct,Retargeting_UAC_Geo_Targeted_New_Installs_Apr'22,3797.0,193,install,0.050829602317619176,3015
2024-12-06,IN,,email_blast,Retargeting_Search_English_New_Installs_May'23,,383,re-engagement,,6810
2025-04-07,IN,,organic,Performance_Display_Broad_Sales_Q3_Jul'22,7641.0,60,sign_up,0.007852375343541421,7126
2024-05-25,IN,,email_blast,Retargeting_Video_Broad_Awareness_Push_Dec'23,7621.0,226,re-engagement,0.02965490093163627,7008
2023-10-29,IN,,organic,Performance_Display_Geo_Targeted_Awareness_Push_May'22,2156.0,133,re-attribution,0.06168831168831169,1716
2024-07-16,IN,,organic,Performance_Social_Lookalike_KYC_Completed_Nov'24,7010.0,120,sign_up,0.017118402282453638,5801
2025-07-31,US,,affiliate_network,Retargeting_Display_English_New_Installs_Jan'22,6386.0,401,re-engagement,0.06279361102411525,6284
2024-02-17,IN,,direct,Brand_UAC_Hindi_Sales_Q3_Oct'22,,123,re-attribution,,7593
2025-03-02,DE,,tiktok_int,Retargeting_UAC_Geo_Targeted_Sales_Q3_Aug'24,6662.0,102,re-attribution,0.015310717502251577,5674
2024-11-09,GB,,snapchat_int,Performance_UAC_English_New_Installs_Apr'24,620.0,1,re-attribution,0.0016129032258064516,495
2025-04-01,GB,,direct,Performance_Search_English_Sales_Q3_Jan'23,4339.0,76,re-engagement,0.01751555657985711,3660
2025-10-02,IN,,tiktok_int,Brand_Search_Lookalike_Sales_Q3_Feb'22,5635.0,332,sign_up,0.05891748003549246,4744
2023-10-19,IN,,googleadwords_int,SB_Search_Broad_KYC_Completed_Feb'24,,49,re-attribution,,1003
2024-03-03,US,,googleadwords_int,Performance_UAC_English_KYC_Completed_Sep'22,9140.0,529,install,0.05787746170678337,7184
2025-07-10,IN,AdConnect,facebook_int,Brand_UAC_Broad_KYC_Completed_Aug'22,,264,install,,7984
2024-02-14,GB,MarketPro,snapchat_int,Retargeting_UAC_English_New_Installs_Apr'24,964.0,33,sign_up,0.03423236514522822,743
2024-01-27,IN,,googleadwords_int,Retargeting_Social_Geo_Targeted_KYC_Completed_Aug'24,4062.0,180,re-attribution,0.04431314623338257,3305
2025-01-15,IN,,tiktok_int,Performance_Social_Lookalike_Sales_Q3_Dec'24,2896.0,122,re-engagement,0.04212707182320442,2384
2024-11-17,IN,,email_blast,SB_Display_Geo_Targeted_Awareness_Push_Dec'24,,4,install,,571
2025-08-26,BR,,affiliate_network,Retargeting_Social_Broad_KYC_Completed_Nov'24,,38,install,,1174
2024-07-23,GB,,organic,Brand_Search_English_Sales_Q3_Sep'22,9202.0,110,re-engagement,0.011953923060204303,7890
2025-03-16,JP,,organic,Retargeting_Search_Lookalike_Awareness_Push_Dec'24,6944.0,390,re-engagement,0.05616359447004608,6209
2024-08-06,IN,,tiktok_int,Performance_Social_Lookalike_Sales_Q3_Jul'22,4383.0,50,sign_up,0.011407711613050422,3566
2024-02-05,IN,DigitalLeap,direct,SB_UAC_Lookalike_New_Installs_Nov'24,432.0,15,install,0.034722222222222224,429
2025-08-18,IN,,direct,Performance_Video_English_Sales_Q3_Apr'23,2691.0,106,re-attribution,0.03939056112969157,2677
2024-08-09,BR,,tiktok_int,Performance_UAC_Broad_New_Installs_Jun'22,1653.0,82,sign_up,0.049606775559588624,1514
2024-06-02,IN,,direct,Brand_Social_Lookalike_Awareness_Push_Oct'23,,38,re-attribution,,6367
2024-01-19,IN,,direct,Brand_Video_Geo_Targeted_New_Installs_Dec'24,4684.0,99,re-engagement,0.021135781383432962,3942
2024-05-21,US,,snapchat_int,SB_Display_Geo_Targeted_New_Installs_Jan'24,,67,purchase,,7396
2025-10-10,CA,,tiktok_int,Performance_Social_Geo_Targeted_New_Installs_Oct'22,8152.0,295,sign_up,0.036187438665358194,7046
2024-12-26,IN,,email_blast,Retargeting_Search_Broad_Awareness_Push_Jul'23,4779.0,123,sign_up,0.02573760200878845,4338
2025-04-28,CA,,snapchat_int,Retargeting_Video_Geo_Targeted_KYC_Completed_Feb'24,1756.0,96,re-attribution,0.05466970387243736,1597
2024-12-06,CA,,tiktok_int,Retargeting_Display_English_Awareness_Push_Jul'23,,197,purchase,,3375
2025-07-02,US,,snapchat_int,Brand_Display_English_Sales_Q3_Mar'24,2595.0,5,purchase,0.0019267822736030828,2528
2025-06-16,CA,,tiktok_int,SB_UAC_Broad_KYC_Completed_Nov'24,4446.0,277,re-attribution,0.06230319388214125,3777
2024-12-03,US,,email_blast,Brand_Search_Lookalike_Awareness_Push_Apr'23,,362,re-engagement,,7474
2025-03-18,IN,,direct,Retargeting_Search_English_Awareness_Push_May'23,,531,sign_up,,6744
2025-08-04,IN,DigitalLeap,direct,SB_Search_Lookalike_Sales_Q3_Dec'22,2192.0,23,re-engagement,0.010492700729927007,2067
2025-05-06,IN,,snapchat_int,Retargeting_Social_Broad_KYC_Completed_Aug'24,2587.0,25,purchase,0.009663703131039814,2373
2024-02-19,GB,MarketPro,facebook_int,SB_Social_Broad_Sales_Q3_Jun'22,7201.0,402,purchase,0.05582557978058603,5694
2025-03-10,IN,,organic,Retargeting_Search_English_Sales_Q3_Oct'24,7745.0,596,install,0.07695287282117495,7652
2025-07-05,IN,,googleadwords_int,Brand_Video_Lookalike_Sales_Q3_Jun'22,285.0,8,install,0.028070175438596492,232
2025-09-11,IN,,tiktok_int,Brand_Video_Hindi_Awareness_Push_Jan'22,2403.0,154,install,0.06408655846858094,1964
2023-10-27,IN,,snapchat_int,Performance_UAC_Geo_Targeted_Awareness_Push_Jan'23,8958.0,8,re-engagement,0.0008930564858227283,7468
2025-06-29,IN,,organic,SB_Social_Broad_Sales_Q3_Jun'23,4918.0,99,re-attribution,0.020130134200894673,4318
2025-04-11,BR,,affiliate_network,SB_Search_Geo_Targeted_KYC_Completed_Sep'23,5591.0,303,purchase,0.05419424074405294,5293
2024-10-30,CA,,direct,Retargeting_Video_Broad_Awareness_Push_Apr'24,2030.0,84,re-attribution,0.041379310344827586,1789
2025-02-22,US,,facebook_int,Retargeting_UAC_Geo_Targeted_KYC_Completed_Sep'22,475.0,7,purchase,0.014736842105263158,376
2025-02-20,CA,,googleadwords_int,Retargeting_Video_Broad_New_Installs_Mar'23,9686.0,336,install,0.034689242205244684,7828
2023-10-20,US,,facebook_int,Retargeting_Display_English_Sales_Q3_Mar'24,,108,purchase,,3348
2025-05-09,IN,,facebook_int,SB_Social_Hindi_New_Installs_Oct'24,2906.0,74,install,0.025464556090846524,2775
2023-12-06,US,,snapchat_int,SB_Social_Lookalike_Awareness_Push_Oct'23,,86,re-attribution,,7845
2023-11-24,AU,,snapchat_int,Retargeting_Video_Lookalike_New_Installs_Jan'24,,1,purchase,,874
2024-11-04,CA,,affiliate_network,Retargeting_Display_Geo_Targeted_KYC_Completed_May'24,7510.0,429,sign_up,0.057123834886817576,5800
2024-10-27,DE,,email_blast,SB_Social_Hindi_Sales_Q3_Jan'22,9590.0,199,sign_up,0.02075078206465068,7796
2024-07-06,US,,direct,Brand_Social_English_KYC_Completed_Jun'24,4051.0,246,sign_up,0.06072574672920267,3539
2023-10-23,IN,,direct,Performance_UAC_Broad_Sales_Q3_Nov'22,8570.0,328,install,0.0382730455075846,6652
2024-04-24,GB,,googleadwords_int,Performance_Display_Hindi_KYC_Completed_Jan'24,7160.0,257,re-attribution,0.03589385474860335,5557
2023-10-24,DE,,snapchat_int,SB_Search_English_Sales_Q3_Jan'24,6344.0,129,sign_up,0.020334174022698614,6140
2024-07-16,JP,,affiliate_network,Performance_Search_English_Sales_Q3_Sep'23,,26,sign_up,,7812
2024-04-14,GB,,email_blast,SB_Video_Broad_Awareness_Push_Nov'23,8157.0,3,install,0.0003677822728944465,7684
2024-03-06,GB,MarketPro,affiliate_network,Brand_Search_Lookalike_Awareness_Push_Mar'24,9288.0,66,install,0.0071059431524547806,7359
2024-11-02,GB,,direct,SB_UAC_English_Awareness_Push_Mar'22,,11,purchase,,311
2025-02-02,DE,,tiktok_int,Retargeting_Video_Lookalike_KYC_Completed_Sep'22,8936.0,26,sign_up,0.002909579230080573,7766
2024-07-18,DE,GrowthMasters,organic,Retargeting_Video_Broad_Awareness_Push_Apr'23,,473,re-engagement,,6646
2024-06-02,JP,,googleadwords_int,Retargeting_Search_Geo_Targeted_Sales_Q3_Aug'22,489.0,20,purchase,0.0408997955010225,459
2023-11-18,US,,email_blast,Performance_UAC_Hindi_KYC_Completed_Jul'22,,2,re-attribution,,230
2024-02-22,IN,,affiliate_network,SB_Video_Broad_Awareness_Push_Jan'24,8749.0,449,re-attribution,0.05132015087438564,7819
2025-02-03,GB,,email_blast,Retargeting_Video_Geo_Targeted_Sales_Q3_Jan'23,,452,sign_up,,5787
2025-02-22,IN,,email_blast,Retargeting_Search_Hindi_Awareness_Push_Oct'22,7693.0,265,re-attribution,0.034446899779019886,5965
2024-09-21,US,,organic,Brand_Social_Broad_Sales_Q3_Nov'23,3009.0,128,sign_up,0.042539049518112326,2527
2023-11-07,IN,,tiktok_int,Retargeting_Video_English_New_Installs_Dec'24,8476.0,123,re-engagement,0.014511562057574328,7078
2024-12-03,CA,,googleadwords_int,Retargeting_Search_Broad_Sales_Q3_Sep'22,,15,re-engagement,,699
2024-10-18,DE,,email_blast,SB_Display_English_Sales_Q3_May'22,6977.0,374,re-engagement,0.05360470116095743,6272
2024-07-06,DE,,direct,SB_UAC_Lookalike_KYC_Completed_Feb'22,3041.0,162,install,0.05327195001644196,3011
2025-03-19,JP,,facebook_int,Retargeting_Video_Lookalike_Sales_Q3_Nov'23,8815.0,264,re-engagement,0.02994895065229722,6896
2024-10-09,IN,,affiliate_network,Performance_Search_English_Sales_Q3_Apr'22,4214.0,295,install,0.0700047460844803,3981
2024-08-16,US,,snapchat_int,Retargeting_Display_Lookalike_Awareness_Push_Apr'23,3089.0,175,re-attribution,0.05665263839430236,3027
2023-12-23,JP,,affiliate_network,Retargeting_Social_Geo_Targeted_New_Installs_Jun'23,3149.0,223,sign_up,0.0708161321054303,3142
2025-04-15,IN,,direct,Brand_Display_Broad_KYC_Completed_Jun'23,4702.0,248,sign_up,0.05274351339855381,3623
2025-05-21,JP,,direct,Retargeting_UAC_Lookalike_Awareness_Push_Aug'23,8165.0,33,purchase,0.004041641151255358,6854
2024-04-18,IN,,organic,Performance_Display_English_Awareness_Push_Nov'22,,9,sign_up,,2608
2024-05-20,IN,,tiktok_int,Brand_Display_Hindi_KYC_Completed_May'23,968.0,20,sign_up,0.02066115702479339,912
2024-08-13,IN,,affiliate_network,SB_Display_Hindi_Awareness_Push_Jun'22,7101.0,418,sign_up,0.0588649485987889,5782
2024-02-21,GB,,snapchat_int,Performance_UAC_Broad_KYC_Completed_Jun'24,6555.0,106,re-engagement,0.016170861937452326,6156
2024-06-17,CA,,organic,SB_Social_Geo_Targeted_KYC_Completed_Mar'23,6268.0,67,sign_up,0.010689215060625399,5814
2024-11-09,US,MarketPro,tiktok_int,Brand_Social_Hindi_KYC_Completed_Dec'22,,511,re-engagement,,7941
2025-05-03,IN,,facebook_int,Performance_Video_Lookalike_KYC_Completed_Dec'22,5068.0,26,purchase,0.005130228887134964,4904
2024-05-06,CA,AdConnect,facebook_int,Brand_Display_Lookalike_Sales_Q3_Aug'23,,26,re-attribution,,4472
2025-06-02,IN,,facebook_int,SB_Video_Lookalike_Awareness_Push_Aug'24,,12,sign_up,,958
2024-02-15,GB,,affiliate_network,SB_Display_Geo_Targeted_Awareness_Push_Oct'23,4160.0,135,sign_up,0.03245192307692308,3303
